category,name,label,label2,address,postal_code,country,latitude,longitude
EDUCATION (SECONDARY),SCHOOL OF SCIENCE AND TECHNOLOGY,SECONDARY,NA,1 Technology Drive,138572,Singapore,1.3132,103.77434
EDUCATION (SECONDARY),SCHOOL OF THE ARTS,SECONDARY,POST-SECONDARY,01 05 1 Zubir Said Drive Admin Office,227968,Singapore,1.29931,103.849
EDUCATION (SECONDARY),SEMBAWANG SECONDARY SCHOOL,SECONDARY,NA,30 SEMBAWANG CRESCENT,757704,Singapore,1.44558,103.8169
EDUCATION (SECONDARY),SENG KANG SECONDARY SCHOOL,SECONDARY,NA,10 COMPASSVALE LANE,545090,Singapore,1.38622,103.89835
EDUCATION (SECONDARY),SERANGOON GARDEN SECONDARY SCHOOL,SECONDARY,NA,21 SERANGOON NORTH AVENUE 1,555889,Singapore,1.36973,103.86899
EDUCATION (SECONDARY),SERANGOON SECONDARY SCHOOL,SECONDARY,NA,11 UPPER SERANGOON VIEW,534237,Singapore,1.37489,103.90226
EDUCATION (SECONDARY),SHUQUN SECONDARY SCHOOL,SECONDARY,NA,450 JURONG EAST STREET 21,609604,Singapore,1.34034,103.73947
EDUCATION (SECONDARY),SIGLAP SECONDARY SCHOOL,SECONDARY,NA,10 PASIR RIS DRIVE 10,519385,Singapore,1.38003,103.93878
EDUCATION (SECONDARY),SI LING SECONDARY SCHOOL,SECONDARY,NA,11 MARSILING LANE,739148,Singapore,1.4451,103.7748
EDUCATION (SECONDARY),SINGAPORE CHINESE GIRLS' SCHOOL,PRIMARY,SECONDARY,190 DUNEARN ROAD,309437,Singapore,1.32068,103.82859
EDUCATION (SECONDARY),SINGAPORE SPORTS SCHOOL,SECONDARY,NA,1 Champions Way,737913,Singapore,1.4267,103.78906
EDUCATION (SECONDARY),SPECTRA SECONDARY SCHOOL,SECONDARY,NA,1 WOODLANDS DRIVE 64,737758,Singapore,1.43646,103.80435
EDUCATION (SECONDARY),SPRINGFIELD SECONDARY SCHOOL,SECONDARY,NA,30 TAMPINES AVENUE 8,529593,Singapore,1.34983,103.93008
